"","itemID","tagID","type","name","parentItemID","authorName","text","comment","color","pageLabel","sortIndex","position","isExternal","param_string","articleItemID","linkMode","contentType","charsetID","path","syncState","storageModTime","storageHash","lastProcessedModificationTime","fieldID","valueID","fieldName","fieldFormatID","value","param_value","pm_start_date","pm_end_date","pm_location","param_type"
"86",19962,15639,0,"cases_positive_from_test_med",19935,NA,"Specimen collection to when the positive result was received by the state department of health (hereafter referred to as “state notification of a positive result”) was 2 days","{{48, 08/01/2020, 08/31/2020, WA}}","#ffd400","4","00003|003016|00463","{""pageIndex"":3,""rects"":[[513.432,306.792,550.443,315.972],[305.109,295.335,550.449,304.515],[305.109,283.878,550.451,293.058],[305.109,272.421,423.683,281.601]]}",0,"48, 08/01/2020, 08/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","48","08/01/2020","08/31/2020","WA",NA
"87",19968,15582,0,"cases_reached_from_symptom_med",19935,NA,"case symptom onset to contact interview was 7 days","{{168, 08/01/2020, 08/31/2020, WA}}","#ffd400","4","00003|003589|00589","{""pageIndex"":3,""rects"":[[473.184,180.765,550.438,189.945],[305.109,169.308,423.089,178.488]]}",0,"168, 08/01/2020, 08/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","168","08/01/2020","08/31/2020","WA",NA
"88",19969,15552,0,"cases_reached_from_test_med",19935,NA,"Overall, the median duration from specimen collection to contact interview was 4 days (IQR 3–5) in August","{{96, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|003468|00566","{""pageIndex"":3,""rects"":[[375.111,203.679,550.443,212.859],[305.109,192.222,550.437,201.402]]}",0,"96, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","96","10/01/2020","10/31/2020","WA",NA
"89",19970,15552,0,"cases_reached_from_test_med",19935,NA,"3 days (IQR 2–4) in October","{{72, 10/01/2020, 10/31/2020, WA}}","#ffd400","4","00003|003560|00589","{""pageIndex"":3,""rects"":[[322.047,180.765,432.155,189.945]]}",0,"72, 10/01/2020, 10/31/2020, WA",16550,0,"application/pdf",NA,"storage:Bonacci et al. - 2021 - COVID-19 Contact Tracing Outcomes in Washington St.pdf",2,1739297741000,"fde48e4be50faece37375cfc4048dc6a",1739297741,1,28761,"title",NA,"COVID-19 Contact Tracing Outcomes in Washington State, August and October 2020.","72","10/01/2020","10/31/2020","WA",NA
"90",19981,15551,0,"cases_assigned_count",19966,NA,"7,116 (88%) were confirmed as new COVID-19 cases in county residents","{{7116, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|002826|00665","{""pageIndex"":1,""rects"":[[47.25,510.605,490.455,525.495]]}",0,"7116, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","7116","06/01/2020","06/30/2020","Mecklenburg",NA
"91",19982,15564,0,"cases_interviewed_count",19966,NA,"5,514 (77%) persons with positive test results were reached for case investigation","{{5514, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|003178|00726","{""pageIndex"":1,""rects"":[[410.008,449.855,796.014,464.745],[47.25,429.605,155.196,444.495]]}",0,"5514, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","5514","06/01/2020","06/30/2020","Mecklenburg",NA
"92",19983,15552,0,"cases_reached_from_test_med",19966,NA,"median interval from specimen collection to case investigation was 4 days","{{96, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|003277|00746","{""pageIndex"":1,""rects"":[[342.819,429.605,790.047,444.495]]}",0,"96, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","96","06/01/2020","06/30/2020","Mecklenburg",NA
"93",19987,15566,0,"contacts_reached_from_named_med",19966,NA,"3 days","{{72, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","3","00002|000000|00040","{""pageIndex"":2,""rects"":[[47.25,1136.105,87.291,1150.995]]}",0,"72, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","72","06/15/2020","07/12/2020","Randolph County",NA
"94",19991,15552,0,"cases_reached_from_test_med",19966,NA,"median interval from specimen collection date to case investigation date was 3 days","{{72, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","2","00001|004729|01049","{""pageIndex"":1,""rects"":[[600.493,126.605,786.874,141.495],[47.25,106.355,365.445,121.245]]}",0,"72, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","72","06/15/2020","07/12/2020","Randolph County",NA
"95",19992,15564,0,"cases_interviewed_count",19966,NA,"584 (99%) were reached for case investigation","{{584, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","2","00001|004569|01029","{""pageIndex"":1,""rects"":[[173.232,146.855,455.733,161.745]]}",0,"584, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","584","06/15/2020","07/12/2020","Randolph County",NA
"96",19993,15551,0,"cases_assigned_count",19966,NA,"589 (83%) were confirmed as new COVID-19 cases","{{589, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","2","00001|004314|00968","{""pageIndex"":1,""rects"":[[453.006,207.605,767.542,222.495]]}",0,"589, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","589","06/15/2020","07/12/2020","Randolph County",NA
"97",19995,15605,0,"contacts_interviewed_count",19966,NA,"9,815 (73%) reported contacts were reached","{{9815, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|003757|00847","{""pageIndex"":1,""rects"":[[112.819,328.355,384.493,343.245]]}",0,"9815, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","9815","06/01/2020","06/30/2020","Mecklenburg",NA
"98",19996,15566,0,"contacts_reached_from_named_med",19966,NA,"The median interval from case investigation to contact notification was 1 day","{{24, 06/01/2020, 06/30/2020, Mecklenburg, NC}}","#ffd400","2","00001|003506|00787","{""pageIndex"":1,""rects"":[[531.306,389.105,794.758,403.995],[47.25,368.855,243.256,383.745]]}",0,"24, 06/01/2020, 06/30/2020, Mecklenburg, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","24","06/01/2020","06/30/2020","Mecklenburg",NA
"99",20001,15605,0,"contacts_interviewed_count",19966,NA,"552 (48%) reported contacts were reached","{{552, 06/15/2020, 07/12/2020, Randolph County, NC}}","#ffd400","3","00002|000188|00060","{""pageIndex"":2,""rects"":[[707.089,1115.855,772.186,1130.745],[47.25,1095.605,239.166,1110.495]]}",0,"552, 06/15/2020, 07/12/2020, Randolph County, NC",16591,0,"application/pdf",NA,"storage:Lash et al. - 2020 - COVID-19 Contact Tracing in Two Counties - North C.pdf",2,1739301836000,"00ec444377f9321d963bcd946f0d73ec",1739301836,1,29058,"title",NA,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.","552","06/15/2020","07/12/2020","Randolph County",NA
"100",20015,15564,0,"cases_interviewed_count",20003,NA,"43,931 (59%)","{{43931, 06/01/2020, 10/31/2020, across US}}","#ffd400","4","00003|000881|00423","{""pageIndex"":3,""rects"":[[190.22,177.41,249.052,188.45]]}",0,"43931, 06/01/2020, 10/31/2020, across US",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","43931","06/01/2020","10/31/2020","across US",NA
"101",20010,15564,0,"cases_interviewed_count",20003,NA,"2,962 (33%)","{{2962, 06/01/2020, 10/31/2020, Loc N}}","#ffd400","4","00003|000832|00404","{""pageIndex"":3,""rects"":[[190.22,196.01,243.565,207.05]]}",0,"2962, 06/01/2020, 10/31/2020, Loc N",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","2962","06/01/2020","10/31/2020","Loc N",NA
"102",20049,15564,0,"cases_interviewed_count",20003,NA,"10,290 (47%)","{{10290, 06/01/2020, 10/31/2020, Loc_M}}","#ffd400","4","00003|000778|00386","{""pageIndex"":3,""rects"":[[190.22,214.49,249.052,225.53]]}",0,"10290, 06/01/2020, 10/31/2020, Loc_M",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","10290","06/01/2020","10/31/2020","Loc_M",NA
"103",20050,15564,0,"cases_interviewed_count",20003,NA,"5,228 (49%)","{{5228, 06/01/2020, 10/31/2020, loc_L}}","#ffd400","4","00003|000725|00367","{""pageIndex"":3,""rects"":[[190.22,232.97,243.543,244.01]]}",0,"5228, 06/01/2020, 10/31/2020, loc_L",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","5228","06/01/2020","10/31/2020","loc_L",NA
"104",20051,15564,0,"cases_interviewed_count",20003,NA,"7,820 (74%)","{{7820, 06/01/2020, 10/31/2020, loc_K}}","#ffd400","4","00003|000672|00349","{""pageIndex"":3,""rects"":[[190.22,251.45,243.543,262.49]]}",0,"7820, 06/01/2020, 10/31/2020, loc_K",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","7820","06/01/2020","10/31/2020","loc_K",NA
"105",20052,15564,0,"cases_interviewed_count",20003,NA,"369 (75%)","{{369, 06/01/2020, 10/31/2020, loc_J}}","#ffd400","4","00003|000637|00331","{""pageIndex"":3,""rects"":[[190.22,269.93,235.153,280.97]]}",0,"369, 06/01/2020, 10/31/2020, loc_J",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","369","06/01/2020","10/31/2020","loc_J",NA
"106",20053,15564,0,"cases_interviewed_count",20003,NA,"5,514 (77%)","{{5514, 06/01/2020, 10/31/2020, loc_I}}","#ffd400","4","00003|000586|00311","{""pageIndex"":3,""rects"":[[190.22,288.41,243.543,300.35]]}",0,"5514, 06/01/2020, 10/31/2020, loc_I",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","5514","06/01/2020","10/31/2020","loc_I",NA
"107",20054,15564,0,"cases_interviewed_count",20003,NA,"3,961 (78%)","{{3961, 06/01/2020, 10/31/2020, loc_H}}","#ffd400","4","00003|000541|00293","{""pageIndex"":3,""rects"":[[190.22,307.03,243.543,318.07]]}",0,"3961, 06/01/2020, 10/31/2020, loc_H",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","3961","06/01/2020","10/31/2020","loc_H",NA
"108",20055,15564,0,"cases_interviewed_count",20003,NA,"5,823 (83%)","{{5823, 06/01/2020, 10/31/2020, loc_G}}","#ffd400","4","00003|000489|00275","{""pageIndex"":3,""rects"":[[190.22,325.51,243.543,336.55]]}",0,"5823, 06/01/2020, 10/31/2020, loc_G",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","5823","06/01/2020","10/31/2020","loc_G",NA
"109",20056,15564,0,"cases_interviewed_count",20003,NA,"405 (85%)","{{405, 06/01/2020, 10/31/2020, loc_F}}","#ffd400","4","00003|000446|00256","{""pageIndex"":3,""rects"":[[190.22,343.99,235.153,355.03]]}",0,"405, 06/01/2020, 10/31/2020, loc_F",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","405","06/01/2020","10/31/2020","loc_F",NA
"110",20057,15564,0,"cases_interviewed_count",20003,NA,"655 (91%)","{{655, 06/01/2020, 10/31/2020, loc_E}}","#ffd400","4","00003|000413|00238","{""pageIndex"":3,""rects"":[[190.22,362.47,235.153,373.51]]}",0,"655, 06/01/2020, 10/31/2020, loc_E",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","655","06/01/2020","10/31/2020","loc_E",NA
"111",20058,15564,0,"cases_interviewed_count",20003,NA,"136 (99%)","{{136, 06/01/2020, 10/31/2020, loc_D}}","#ffd400","4","00003|000375|00220","{""pageIndex"":3,""rects"":[[190.22,380.95,235.153,391.99]]}",0,"136, 06/01/2020, 10/31/2020, loc_D",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","136","06/01/2020","10/31/2020","loc_D",NA
"112",20059,15564,0,"cases_interviewed_count",20003,NA,"144 (99%)","{{144, 06/01/2020, 10/31/2020, loc_C}}","#ffd400","4","00003|000337|00201","{""pageIndex"":3,""rects"":[[190.22,399.43,235.153,410.47]]}",0,"144, 06/01/2020, 10/31/2020, loc_C",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","144","06/01/2020","10/31/2020","loc_C",NA
"113",20060,15564,0,"cases_interviewed_count",20003,NA,"584 (99%)","{{584, 06/01/2020, 10/31/2020, loc_B}}","#ffd400","4","00003|000296|00182","{""pageIndex"":3,""rects"":[[190.22,418.03,235.153,430]]}",0,"584, 06/01/2020, 10/31/2020, loc_B",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","584","06/01/2020","10/31/2020","loc_B",NA
"114",20061,15564,0,"cases_interviewed_count",20003,NA,"40 (100%)","{{40, 06/01/2020, 10/31/2020, loc_A}}","#ffd400","4","00003|000256|00164","{""pageIndex"":3,""rects"":[[190.22,436.54,235.142,447.58]]}",0,"40, 06/01/2020, 10/31/2020, loc_A",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","40","06/01/2020","10/31/2020","loc_A",NA
"115",20016,15551,0,"cases_assigned_count",20003,NA,"74,185","{{74185, 06/01/2020, 10/31/2020, across US}}","#ffd400","4","00003|000875|00423","{""pageIndex"":3,""rects"":[[136.22,177.41,166.867,188.45]]}",0,"74185, 06/01/2020, 10/31/2020, across US",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","74185","06/01/2020","10/31/2020","across US",NA
"116",20011,15551,0,"cases_assigned_count",20003,NA,"8,987","{{8987, 06/01/2020, 10/31/2020, Loc_N}}","#ffd400","4","00003|000827|00404","{""pageIndex"":3,""rects"":[[136.22,196.01,161.358,207.05]]}",0,"8987, 06/01/2020, 10/31/2020, Loc_N",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","8987","06/01/2020","10/31/2020","Loc_N",NA
"117",20017,15551,0,"cases_assigned_count",20003,NA,"22,032","{{22032, 06/01/2020, 10/31/2020, Loc_M}}","#ffd400","4","00003|000772|00386","{""pageIndex"":3,""rects"":[[136.22,214.49,166.867,225.53]]}",0,"22032, 06/01/2020, 10/31/2020, Loc_M",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","22032","06/01/2020","10/31/2020","Loc_M",NA
"118",20019,15551,0,"cases_assigned_count",20003,NA,"10,563","{{10563, 06/01/2020, 10/31/2020, loc_K}}","#ffd400","4","00003|000666|00349","{""pageIndex"":3,""rects"":[[136.22,251.45,166.867,262.49]]}",0,"10563, 06/01/2020, 10/31/2020, loc_K",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","10563","06/01/2020","10/31/2020","loc_K",NA
"119",20020,15551,0,"cases_assigned_count",20003,NA,"493","{{493, 06/01/2020, 10/31/2020, loc_J}}","#ffd400","4","00003|000634|00331","{""pageIndex"":3,""rects"":[[136.22,269.93,152.968,280.97]]}",0,"493, 06/01/2020, 10/31/2020, loc_J",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","493","06/01/2020","10/31/2020","loc_J",NA
"120",20021,15551,0,"cases_assigned_count",20003,NA,"7,116","{{7116, 06/01/2020, 10/31/2020, loc_I}}","#ffd400","4","00003|000581|00311","{""pageIndex"":3,""rects"":[[136.22,288.41,161.358,300.35]]}",0,"7116, 06/01/2020, 10/31/2020, loc_I",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","7116","06/01/2020","10/31/2020","loc_I",NA
"121",20022,15551,0,"cases_assigned_count",20003,NA,"5,087","{{5087, 06/01/2020, 10/31/2020, loc_H}}","#ffd400","4","00003|000536|00293","{""pageIndex"":3,""rects"":[[136.22,307.03,161.358,318.07]]}",0,"5087, 06/01/2020, 10/31/2020, loc_H",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","5087","06/01/2020","10/31/2020","loc_H",NA
"122",20023,15551,0,"cases_assigned_count",20003,NA,"7,041","{{7041, 06/01/2020, 10/31/2020, loc_G}}","#ffd400","4","00003|000484|00275","{""pageIndex"":3,""rects"":[[136.22,325.51,161.358,336.55]]}",0,"7041, 06/01/2020, 10/31/2020, loc_G",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","7041","06/01/2020","10/31/2020","loc_G",NA
"123",20024,15551,0,"cases_assigned_count",20003,NA,"479","{{479, 06/01/2020, 10/31/2020, loc_F}}","#ffd400","4","00003|000443|00256","{""pageIndex"":3,""rects"":[[136.22,343.99,152.968,355.03]]}",0,"479, 06/01/2020, 10/31/2020, loc_F",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","479","06/01/2020","10/31/2020","loc_F",NA
"124",20025,15551,0,"cases_assigned_count",20003,NA,"718","{{718, 06/01/2020, 10/31/2020, loc_E}}","#ffd400","4","00003|000410|00238","{""pageIndex"":3,""rects"":[[136.22,362.47,152.968,373.51]]}",0,"718, 06/01/2020, 10/31/2020, loc_E",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","718","06/01/2020","10/31/2020","loc_E",NA
"125",20026,15551,0,"cases_assigned_count",20003,NA,"137","{{137, 06/01/2020, 10/31/2020, loc_D}}","#ffd400","4","00003|000372|00220","{""pageIndex"":3,""rects"":[[136.22,380.95,152.968,391.99]]}",0,"137, 06/01/2020, 10/31/2020, loc_D",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","137","06/01/2020","10/31/2020","loc_D",NA
"126",20027,15551,0,"cases_assigned_count",20003,NA,"146","{{146, 06/01/2020, 10/31/2020, loc_C}}","#ffd400","4","00003|000334|00201","{""pageIndex"":3,""rects"":[[136.22,399.43,152.968,410.47]]}",0,"146, 06/01/2020, 10/31/2020, loc_C",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","146","06/01/2020","10/31/2020","loc_C",NA
"127",20028,15551,0,"cases_assigned_count",20003,NA,"589","{{589, 06/01/2020, 10/31/2020, loc_B}}","#ffd400","4","00003|000293|00182","{""pageIndex"":3,""rects"":[[136.22,418.03,152.968,430]]}",0,"589, 06/01/2020, 10/31/2020, loc_B",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","589","06/01/2020","10/31/2020","loc_B",NA
"128",20029,15551,0,"cases_assigned_count",20003,NA,"40","{{40, 06/01/2020, 10/31/2020, loc_A}}","#ffd400","4","00003|000254|00164","{""pageIndex"":3,""rects"":[[136.22,436.54,147.5,447.58]]}",0,"40, 06/01/2020, 10/31/2020, loc_A",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","40","06/01/2020","10/31/2020","loc_A",NA
"129",20070,15563,0,"contacts_reached_count",20003,NA,"604 (85%)","{{604, 06/01/2020, 10/31/2020, loc_E}}","#ffd400","4","00003|000432|00238","{""pageIndex"":3,""rects"":[[392.69,362.47,437.623,373.51]]}",0,"604, 06/01/2020, 10/31/2020, loc_E",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","604","06/01/2020","10/31/2020","loc_E",NA
"130",20072,15563,0,"contacts_reached_count",20003,NA,"982 (69%)","{{982, 06/01/2020, 10/31/2020, loc_F}}","#ffd400","4","00003|000467|00256","{""pageIndex"":3,""rects"":[[392.69,343.99,437.623,355.03]]}",0,"982, 06/01/2020, 10/31/2020, loc_F",16543,0,"application/pdf",NA,"storage:zoi210475supp1_prod_1622057707.91932.pdf",2,1739304142000,"4ca1af56fa6f99442b4c95d0ef853654",1739304142,1,32569,"title",NA,"COVID-19 Case Investigation and Contact Tracing in the US, 2020.","982","06/01/2020","10/31/2020","loc_F",NA
